id,name,city,state,country,website
the_new_school,The New School,New York,NY,US,
the_university_of_alabama,The University of Alabama,TUSCALOOSA,AL,US,
the_university_of_montana,The University of Montana,MISSOULA,MT,US,
the_university_of_tampa,The University of Tampa,Tampa,FL,US,
the_university_of_tennessee_health_science_center,The University of Tennessee Health Science Center,Memphis,TN,US,
the_university_of_tennessee_knoxville,The University of Tennessee-Knoxville,Knoxville,TN,US,
the_university_of_texas_at_arlington,The University of Texas at Arlington,ARLINGTON,TX,US,
the_university_of_texas_at_austin,The University of Texas at Austin,Austin,TX,US,
the_university_of_texas_at_san_antonio,The University of Texas at San Antonio,San Antonio,TX,US,
the_university_of_texas_md_anderson_cancer_center,The University of Texas MD Anderson Cancer Center,Houston,TX,US,
the_university_of_texas_medical_branch_at_galveston,The University of Texas Medical Branch at Galveston,GALVESTON,TX,US,
the_university_of_texas_rio_grande_valley,The University of Texas Rio Grande Valley,Edinburg,TX,US,
three_rivers_college,Three Rivers College,POPLAR BLUFF,MO,US,
tidewater_community_college,Tidewater Community College,Portsmouth,VA,US,
touro_university,Touro University,Central Islip,NY,US,
touro_university_nevada,Touro University Nevada,Henderson,NV,US,
towson_university,Towson University,Towson,MD,US,https://www.towson.edu
tri_county_technical_college,Tri-County Technical College,PENDLETON,SC,US,
trinidad_state_college,Trinidad State College,Alamosa,CO,US,
trinity_college,Trinity College,HARTFORD,CT,US,
trinity_college_of_nursing_and_health_sciences,Trinity College of Nursing & Health Sciences,Rock Island,IL,US,
troy_university,Troy University,Troy,AL,US,
truman_state_university,Truman State University,KIRKSVILLE,MO,US,
tufts_university,Tufts University,Medford,MA,US,
tulane_university,Tulane University,New Orleans,LA,US,
tulane_university_of_louisiana,Tulane University of Louisiana,NEW ORLEANS,LA,US,
tulsa_welding_school_houston,Tulsa Welding School-Houston,Houston,TX,US,
ulster_county_community_college,Ulster County Community College,STONE RIDGE,NY,US,
union_college,Union College,Schenectady,NY,US,
union_theological_seminary_in_the_city_of_new_york,Union Theological Seminary in the City of New York,NEW YORK,NY,US,
universal_technical_institute_of_texas_inc,Universal Technical Institute of Texas Inc.,HOUSTON,TX,US,
universal_technical_institute_southern_california,Universal Technical Institute-Southern California,Long Beach,CA,US,
university_at_albany,University at Albany,ALBANY,NY,US,
university_at_buffalo,University at Buffalo,BUFFALO,NY,US,
university_of_alabama_at_birmingham,University of Alabama at Birmingham,BIRMINGHAM,AL,US,
university_of_alabama_in_huntsville,University of Alabama in Huntsville,HUNTSVILLE,AL,US,
university_of_alaska_anchorage,University of Alaska Anchorage,Anchorage,AK,US,
university_of_alaska_fairbanks,University of Alaska Fairbanks,FAIRBANKS,AK,US,
university_of_arizona,University of Arizona,Tucson,AZ,US,https://www.arizona.edu
university_of_arkansas,University of Arkansas,FAYETTEVILLE,AR,US,
university_of_arkansas_at_pine_bluff,University of Arkansas at Pine Bluff,Pine Bluff,AR,US,
university_of_arkansas_for_medical_sciences,University of Arkansas for Medical Sciences,LITTLE ROCK,AR,US,
university_of_bridgeport,University of Bridgeport,Bridgeport,CT,US,
university_of_california_davis,University of California Davis,Davis,CA,US,
university_of_california_san_diego,University of California San Diego,San Diego,CA,US,
university_of_california_santa_barbara,University of California Santa Barbara,Santa Barbara,CA,US,
university_of_california_irvine,University of California-Irvine,IRVINE,CA,US,
university_of_california_riverside,University of California-Riverside,Riverside,CA,US,
university_of_california_san_francisco,University of California-San Francisco,San Francisco,CA,US,
university_of_california_santa_cruz,University of California-Santa Cruz,SANTA CRUZ,CA,US,
university_of_california_berkeley,"University of California, Berkeley",Berkeley,CA,US,https://www.berkeley.edu
university_of_california_los_angeles,"University of California, Los Angeles",Los Angeles,CA,US,
university_of_central_florida,University of Central Florida,ORLANDO,FL,US,
university_of_central_missouri,University of Central Missouri,Warrensburg,MO,US,
university_of_central_oklahoma,University of Central Oklahoma,EDMOND,OK,US,
university_of_chicago,University of Chicago,CHICAGO,IL,US,
university_of_cincinnati,University of Cincinnati,Cincinnati,OH,US,
university_of_cincinnati_main_campus,University of Cincinnati-Main Campus,CINCINNATI,OH,US,
university_of_colorado_boulder,University of Colorado Boulder,Boulder,CO,US,
university_of_colorado_colorado_springs,University of Colorado Colorado Springs,COLORADO SPRINGS,CO,US,
university_of_colorado_denver_anschutz_medical_campus,University of Colorado Denver/Anschutz Medical Campus,DENVER,CO,US,
university_of_connecticut,University of Connecticut,STORRS,CT,US,
university_of_dayton,University of Dayton,DAYTON,OH,US,
university_of_delaware,University of Delaware,NEWARK,DE,US,
university_of_denver,University of Denver,DENVER,CO,US,
university_of_dubuque,University of Dubuque,DUBUQUE,IA,US,
university_of_florida,University of Florida,Gainesville,FL,US,
university_of_georgia,University of Georgia,ATHENS,GA,US,
university_of_hartford,University of Hartford,WEST HARTFORD,CT,US,
university_of_hawaii_at_manoa,University of Hawaii at Manoa,Honolulu,HI,US,
university_of_houston,University of Houston,HOUSTON,TX,US,
university_of_houston_clear_lake,University of Houston-Clear Lake,HOUSTON,TX,US,
university_of_idaho,University of Idaho,MOSCOW,ID,US,
university_of_illinois_chicago,University of Illinois Chicago,Chicago,IL,US,
university_of_illinois_urbana_champaign,University of Illinois Urbana-Champaign,Champaign,IL,US,https://illinois.edu
university_of_iowa,University of Iowa,IOWA CITY,IA,US,
university_of_jamestown,University of Jamestown,Jamestown,ND,US,
university_of_kansas,University of Kansas,Lawrence,KS,US,
university_of_kentucky,University of Kentucky,Lexington,KY,US,https://www.uky.edu
university_of_louisville,University of Louisville,Louisville,KY,US,
university_of_lynchburg,University of Lynchburg,LYNCHBURG,VA,US,
university_of_maine_at_farmington,University of Maine at Farmington,FARMINGTON,ME,US,
university_of_maine_at_presque_isle,University of Maine at Presque Isle,PRESQUE ISLE,ME,US,
university_of_maryland_global_campus,University of Maryland Global Campus,College Park,MD,US,
university_of_maryland_baltimore_county,University of Maryland-Baltimore County,Baltimore,MD,US,
university_of_maryland_college_park,University of Maryland-College Park,COLLEGE PARK,MD,US,
university_of_massachusetts_amherst,University of Massachusetts Amherst,Amherst,MA,US,
university_of_massachusetts_chan_medical_school,University of Massachusetts Chan Medical School,Worcester,MA,US,
university_of_michigan,University of Michigan,Ann Arbor,MI,US,https://umich.edu
university_of_michigan_ann_arbor,University of Michigan-Ann Arbor,ANN ARBOR,MI,US,
university_of_michigan_flint,University of Michigan-Flint,Lansing,MI,US,
university_of_minnesota_duluth,University of Minnesota-Duluth,Duluth,MN,US,
university_of_minnesota_morris,University of Minnesota-Morris,MORRIS,MN,US,
university_of_minnesota_twin_cities,"University of Minnesota, Twin Cities",Minneapolis,MN,US,https://twin-cities.umn.edu
university_of_missouri_columbia,University of Missouri-Columbia,COLUMBIA,MO,US,
university_of_missouri_kansas_city,University of Missouri-Kansas City,KANSAS CITY,MO,US,
university_of_montevallo,University of Montevallo,MONTEVALLO,AL,US,
university_of_mount_union,University of Mount Union,ALLIANCE,OH,US,
university_of_nebraska_at_kearney,University of Nebraska at Kearney,KEARNEY,NE,US,
university_of_nebraska_at_omaha,University of Nebraska at Omaha,OMAHA,NE,US,
university_of_nebraska_medical_center,University of Nebraska Medical Center,OMAHA,NE,US,
university_of_nebraska_lincoln,University of Nebraska-Lincoln,Lincoln,NE,US,
university_of_nevada_las_vegas,University of Nevada-Las Vegas,Las Vegas,NV,US,
university_of_nevada_reno,University of Nevada-Reno,Reno,NV,US,
university_of_new_hampshire_main_campus,University of New Hampshire-Main Campus,DURHAM,NH,US,
university_of_new_haven,University of New Haven,WEST HAVEN,CT,US,
university_of_new_mexico_main_campus,University of New Mexico-Main Campus,ALBUQUERQUE,NM,US,
university_of_north_carolina,University of North Carolina,Chapel Hill,NC,US,
university_of_north_carolina_at_chapel_hill,University of North Carolina at Chapel Hill,CHAPEL HILL,NC,US,
university_of_north_carolina_at_greensboro,University of North Carolina at Greensboro,GREENSBORO,NC,US,
university_of_north_carolina_at_pembroke,University of North Carolina at Pembroke,PEMBROKE,NC,US,
university_of_north_carolina_school_of_the_arts,University of North Carolina School of the Arts,Winston-Salem,NC,US,
university_of_north_carolina_wilmington,University of North Carolina Wilmington,Wilmington,NC,US,
university_of_north_dakota,University of North Dakota,Grand Forks,ND,US,
university_of_north_texas,University of North Texas,DENTON,TX,US,
university_of_northern_iowa,University of Northern Iowa,CEDAR FALLS,IA,US,
university_of_northwestern_st_paul,University of Northwestern-St Paul,SAINT PAUL,MN,US,
university_of_notre_dame,University of Notre Dame,Notre Dame,IN,US,
university_of_oklahoma_health_sciences_center,University of Oklahoma-Health Sciences Center,Tulsa,OK,US,
university_of_oklahoma_norman_campus,University of Oklahoma-Norman Campus,NORMAN,OK,US,
university_of_oregon,University of Oregon,Eugene,OR,US,
university_of_pennsylvania,University of Pennsylvania,PHILADELPHIA,PA,US,
university_of_pittsburgh_pittsburgh_campus,University of Pittsburgh-Pittsburgh Campus,PITTSBURGH,PA,US,
university_of_portland,University of Portland,PORTLAND,OR,US,
university_of_puget_sound,University of Puget Sound,TACOMA,WA,US,
university_of_redlands,University of Redlands,REDLANDS,CA,US,
university_of_rhode_island,University of Rhode Island,Narragansett,RI,US,
university_of_richmond,University of Richmond,University of Richmond,VA,US,
university_of_rio_grande,University of Rio Grande,RIO GRANDE,OH,US,
university_of_rochester,University of Rochester,Rochester,NY,US,
university_of_san_diego,University of San Diego,San Diego,CA,US,
university_of_scranton,University of Scranton,SCRANTON,PA,US,
university_of_south_carolina_aiken,University of South Carolina Aiken,AIKEN,SC,US,
university_of_south_carolina_columbia,University of South Carolina-Columbia,COLUMBIA,SC,US,
university_of_south_florida,University of South Florida,Tampa,FL,US,
university_of_southern_california,University of Southern California,Los Angeles,CA,US,
university_of_st_thomas,University of St Thomas,St. Paul,MN,US,
university_of_tampa,University of Tampa,Tampa,FL,US,
university_of_tennessee,University of Tennessee,Knoxville,TN,US,
university_of_the_district_of_columbia,University of the District of Columbia,Washington,DC,US,
university_of_the_ozarks,University of the Ozarks,Clarksville,AR,US,
university_of_the_pacific,University of the Pacific,San Francisco,CA,US,
university_of_toledo,University of Toledo,Toledo,OH,US,
university_of_utah,University of Utah,SALT LAKE CITY,UT,US,
university_of_valley_forge,University of Valley Forge,PHOENIXVILLE,PA,US,
university_of_vermont,University of Vermont,BURLINGTON,VT,US,
university_of_virginia,University of Virginia,Charlottesville,VA,US,
university_of_virginia_main_campus,University of Virginia-Main Campus,CHARLOTTESVILLE,VA,US,
university_of_washington,University of Washington,Seattle,WA,US,https://www.washington.edu
university_of_washington_seattle_campus,University of Washington-Seattle Campus,SEATTLE,WA,US,
university_of_west_georgia,University of West Georgia,CARROLLTON,GA,US,
university_of_wisconsin_eau_claire,University of Wisconsin-Eau Claire,Eau Claire,WI,US,
university_of_wisconsin_milwaukee,University of Wisconsin-Milwaukee,MILWAUKEE,WI,US,
university_of_wisconsin_platteville,University of Wisconsin-Platteville,PLATTEVILLE,WI,US,
university_of_wisconsin_stevens_point,University of Wisconsin-Stevens Point,STEVENS POINT,WI,US,
university_of_wisconsin_madison,"University of Wisconsin, Madison",Madison,WI,US,
upstate_medical_university,Upstate Medical University,SYRACUSE,NY,US,
urban_college_of_boston,Urban College of Boston,BOSTON,MA,US,
ursinus_college,Ursinus College,COLLEGEVILLE,PA,US,
utah_state_university,Utah State University,Logan,UT,US,
utah_tech_university,Utah Tech University,SAINT GEORGE,UT,US,
utah_valley_university,Utah Valley University,OREM,UT,US,
valley_forge_military_college,Valley Forge Military College,Wayne,PA,US,
vanderbilt_university,Vanderbilt University,NASHVILLE,TN,US,
vanguard_university_of_southern_california,Vanguard University of Southern California,COSTA MESA,CA,US,
vassar_college,Vassar College,POUGHKEEPSIE,NY,US,
vermont_college_of_fine_arts,Vermont College of Fine Arts,Montpelier,VT,US,
vermont_state_university,Vermont State University,JOHNSON,VT,US,
villanova_university,Villanova University,Villanova,PA,US,https://www.villanova.edu
vincennes_university,Vincennes University,VINCENNES,IN,US,
virginia_commonwealth_university,Virginia Commonwealth University,Richmond,VA,US,
virginia_military_institute,Virginia Military Institute,LEXINGTON,VA,US,
virginia_polytechnic_institute_and_state_university,Virginia Polytechnic Institute and State University,BLACKSBURG,VA,US,
virginia_state_university,Virginia State University,PETERSBURG,VA,US,
virginia_western_community_college,Virginia Western Community College,Roanoke,VA,US,
visible_music_college,Visible Music College,Memphis,TN,US,
viterbo_university,Viterbo University,LA CROSSE,WI,US,
wake_forest_university,Wake Forest University,Winston-Salem,NC,US,
waldorf_university,Waldorf University,FOREST CITY,IA,US,
warner_pacific_university,Warner Pacific University,Portland,OR,US,
wartburg_college,Wartburg College,WAVERLY,IA,US,
washington_and_lee_university,Washington and Lee University,LEXINGTON,VA,US,
washington_state_university,Washington State University,Spokane,WA,US,
washington_university_in_st_louis,Washington University in St Louis,SAINT LOUIS,MO,US,
wayne_community_college,Wayne Community College,Goldsboro,NC,US,
wayne_state_university,Wayne State University,Detroit,MI,US,
weatherford_college,Weatherford College,WEATHERFORD,TX,US,
webb_institute,Webb Institute,Glen Cove,NY,US,
webster_university,Webster University,SAINT LOUIS,MO,US,
weill_medical_college_of_cornell_university,Weill Medical College of Cornell University,NEW YORK,NY,US,
wellesley_college,Wellesley College,Wellesley,MA,US,
wentworth_institute_of_technology,Wentworth Institute of Technology,Boston,MA,US,https://wit.edu
wesley_college,Wesley College,Dover,DE,US,
west_chester_university_of_pennsylvania,West Chester University of Pennsylvania,WEST CHESTER,PA,US,
west_texas_a_and_m_university,West Texas A & M University,CANYON,TX,US,
west_virginia_university,West Virginia University,MORGANTOWN,WV,US,
west_virginia_university_hospital_departments_of_rad_tech_and_nutrition,West Virginia University Hospital Departments of Rad Tech and Nutrition,MORGANTOWN,WV,US,
west_virginia_wesleyan_college,West Virginia Wesleyan College,Buckhannon,WV,US,
western_carolina_university,Western Carolina University,CULLOWHEE,NC,US,
western_colorado_university,Western Colorado University,GUNNISON,CO,US,
western_connecticut_state_university,Western Connecticut State University,DANBURY,CT,US,
western_michigan_university,Western Michigan University,Kalamazoo,MI,US,
western_new_england_university,Western New England University,SPRINGFIELD,MA,US,
western_oregon_university,Western Oregon University,Monmouth,OR,US,
western_technical_college,Western Technical College,LA CROSSE,WI,US,
western_washington_university,Western Washington University,Bellingham,WA,US,
westminster_college,Westminster College,New Wilmington,PA,US,
westmont_college,Westmont College,SANTA BARBARA,CA,US,
wheaton_college_massachusetts,Wheaton College (Massachusetts),NORTON,MA,US,
whitman_college,Whitman College,Walla Walla,WA,US,
widener_university,Widener University,WILMINGTON,DE,US,
willamette_university,Willamette University,SALEM,OR,US,
william_and_mary,William & Mary,WILLIAMSBURG,VA,US,
william_jewell_college,William Jewell College,LIBERTY,MO,US,
william_paterson_university_of_new_jersey,William Paterson University of New Jersey,WAYNE,NJ,US,
william_r_moore_college_of_technology,William R Moore College of Technology,Memphis,TN,US,
williams_college,Williams College,WILLIAMSTOWN,MA,US,
wilson_college,Wilson College,Chambersburg,PA,US,
winston_salem_state_university,Winston-Salem State University,WINSTON-SALEM,NC,US,
winthrop_university,Winthrop University,Rock Hill,SC,US,
wisconsin_lutheran_college,Wisconsin Lutheran College,MILWAUKEE,WI,US,
wittenberg_university,Wittenberg University,Springfield,OH,US,
wofford_college,Wofford College,SPARTANBURG,SC,US,
worcester_polytechnic_institute,Worcester Polytechnic Institute,WORCESTER,MA,US,
yale_university,Yale University,New Haven,CT,US,
yavapai_college,Yavapai College,Prescott,AZ,US,
yeshiva_university,Yeshiva University,NEW YORK,NY,US,
york_college_of_pennsylvania,York College of Pennsylvania,YORK,PA,US,
york_county_school_of_technology_adult_and_continuing_education,York County School of Technology-Adult & Continuing Education,YORK,PA,US,
young_harris_college,Young Harris College,YOUNG HARRIS,GA,US,
youngstown_state_university,Youngstown State University,Youngstown,OH,US,
alabama_a_and_m_university,Alabama A & M University,NORMAL,AL,US,
faulkner_university,Faulkner University,MONTGOMERY,AL,US,
jefferson_state_community_college,Jefferson State Community College,BIRMINGHAM,AL,US,
miles_college,Miles College,Fairfield,AL,US,
university_of_south_alabama,University of South Alabama,MOBILE,AL,US,
talladega_college,Talladega College,TALLADEGA,AL,US,
tuskegee_university,Tuskegee University,Tuskegee,AL,US,
university_of_alaska_fairbanks_102614002,University of Alaska Fairbanks,Bethel,AK,US,
university_of_alaska_fairbanks_102614003,University of Alaska Fairbanks,Nome,AK,US,
university_of_alaska_southeast,University of Alaska Southeast,JUNEAU,AK,US,
charter_college,Charter College,Lacey,WA,US,
arizona_state_university_campus_immersion_104151014,Arizona State University Campus Immersion,Phoenix,AZ,US,
glendale_community_college,Glendale Community College,GLENDALE,AZ,US,
jefferson_regional_school_of_nursing,Jefferson Regional School of Nursing,PINE BLUFF,AR,US,
southeast_arkansas_college,Southeast Arkansas College,Pine Bluff,AR,US,
allan_hancock_college,Allan Hancock College,Santa Maria,CA,US,
allan_hancock_college_108807002,Allan Hancock College,Lompoc,CA,US,
biola_university,Biola University,LA MIRADA,CA,US,
california_college_of_the_arts,California College of the Arts,San Francisco,CA,US,
california_state_polytechnic_university_pomona,California State Polytechnic University-Pomona,POMONA,CA,US,
university_of_california_berkeley_110635001,University of California-Berkeley,Berkeley,CA,US,
university_of_california_davis_110644001,University of California-Davis,DAVIS,CA,US,
university_of_california_davis_110644002,University of California-Davis,Sacramento,CA,US,
university_of_california_los_angeles_110662001,University of California-Los Angeles,LOS ANGELES,CA,US,
university_of_california_san_diego_110680001,University of California-San Diego,La Jolla,CA,US,
university_of_california_san_francisco_110699004,University of California-San Francisco,Oakland,CA,US,
university_of_california_santa_barbara_110705001,University of California-Santa Barbara,SANTA BARBARA,CA,US,
coastline_community_college_112385004,Coastline Community College,Westminster,CA,US,
coastline_community_college_112385005,Coastline Community College,Newport Beach,CA,US,
gemological_institute_of_america_carlsbad,Gemological Institute of America-Carlsbad,CARLSBAD,CA,US,
orange_coast_college_120342002,Orange Coast College,Newport Beach,CA,US,
hope_international_university,Hope International University,Fullerton,CA,US,
university_of_the_pacific_120883001,University of the Pacific,STOCKTON,CA,US,
saybrook_university,Saybrook University,Pasadena,CA,US,
university_of_northern_colorado,University of Northern Colorado,GREELEY,CO,US,
delaware_technical_community_college_terry_130907002,Delaware Technical Community College-Terry,GEORGETOWN,DE,US,
delaware_state_university,Delaware State University,Dover,DE,US,
wilmington_university,Wilmington University,NEW CASTLE,DE,US,
university_of_florida_134130002,University of Florida,Jacksonville,FL,US,
gulf_coast_state_college,Gulf Coast State College,PANAMA CITY,FL,US,
miami_dade_college,Miami Dade College,Miami,FL,US,
university_of_miami,University of Miami,Miami,FL,US,
nova_southeastern_university,Nova Southeastern University,Ft. Lauderdale-Davie,FL,US,
southeastern_university,Southeastern University,LAKELAND,FL,US,
warner_university,Warner University,LAKE WALES,FL,US,
university_of_west_florida,University of West Florida,Pensacola,FL,US,
albany_technical_college,Albany Technical College,ALBANY,GA,US,
point_university,Point University,West Point,GA,US,
clark_atlanta_university,Clark Atlanta University,Atlanta,GA,US,
east_georgia_state_college_139621004,East Georgia State College,Augusta,GA,US,
georgia_southwestern_state_university,Georgia Southwestern State University,Americus,GA,US,
spelman_college,Spelman College,ATLANTA,GA,US,
university_of_hawaii_at_hilo,University of Hawaii at Hilo,HILO,HI,US,
north_idaho_college,North Idaho College,COEUR D'ALENE,ID,US,
college_of_southern_idaho,College of Southern Idaho,TWIN FALLS,ID,US,
augustana_college,Augustana College,ROCK ISLAND,IL,US,
aurora_university,Aurora University,AURORA,IL,US,
southwestern_illinois_college,Southwestern Illinois College,Belleville,IL,US,
elgin_community_college,Elgin Community College,ELGIN,IL,US,
illinois_eastern_community_colleges,Illinois Eastern Community Colleges,OLNEY,IL,US,
lake_land_college,Lake Land College,MATTOON,IL,US,
millikin_university,Millikin University,DECATUR,IL,US,
morton_college,Morton College,CICERO,IL,US,
roosevelt_university,Roosevelt University,CHICAGO,IL,US,
dominican_university,Dominican University,River Forest,IL,US,
university_of_st_francis,University of St Francis,JOLIET,IL,US,
university_of_illinois_springfield,University of Illinois Springfield,Springfield,IL,US,
southern_illinois_university_carbondale_149222002,Southern Illinois University-Carbondale,Springfield,IL,US,
wheaton_college,Wheaton College,Wheaton,IL,US,
ivy_tech_community_college_150987001,Ivy Tech Community College,INDIANAPOLIS,IN,US,
indiana_university_indianapolis_151111001,Indiana University-Indianapolis,INDIANAPOLIS,IN,US,
indiana_university_indianapolis_151111006,Indiana University-Indianapolis,West Lafayette,IN,US,
indiana_university_kokomo,Indiana University-Kokomo,KOKOMO,IN,US,
indiana_university_bloomington_151351001,Indiana University-Bloomington,BLOOMINGTON,IN,US,
indiana_university_bloomington_151351003,Indiana University-Bloomington,Hollywood,CA,US,
trine_university,Trine University,ANGOLA,IN,US,
valparaiso_university,Valparaiso University,VALPARAISO,IN,US,
dordt_university,Dordt University,SIOUX CENTER,IA,US,
grinnell_college,Grinnell College,GRINNELL,IA,US,
luther_college,Luther College,DECORAH,IA,US,
des_moines_university_osteopathic_medical_center,Des Moines University-Osteopathic Medical Center,WEST DES MOINES,IA,US,
william_penn_university,William Penn University,Oskaloosa,IA,US,
barton_county_community_college,Barton County Community College,Great Bend,KS,US,
bethel_college_north_newton,Bethel College-North Newton,North Newton,KS,US,
butler_community_college,Butler Community College,EL DORADO,KS,US,
colby_community_college,Colby Community College,COLBY,KS,US,
kansas_city_kansas_community_college,Kansas City Kansas Community College,KANSAS CITY,KS,US,
pittsburg_state_university,Pittsburg State University,PITTSBURG,KS,US,
wichita_state_university,Wichita State University,WICHITA,KS,US,
transylvania_university,Transylvania University,LEXINGTON,KY,US,
western_kentucky_university,Western Kentucky University,Bowling Green,KY,US,
university_of_louisiana_at_monroe,University of Louisiana at Monroe,MONROE,LA,US,
university_of_louisiana_at_lafayette,University of Louisiana at Lafayette,LAFAYETTE,LA,US,
xavier_university_of_louisiana,Xavier University of Louisiana,NEW ORLEANS,LA,US,
college_of_the_atlantic,College of the Atlantic,BAR HARBOR,ME,US,
university_of_maine,University of Maine,Orono,ME,US,
bowie_state_university,Bowie State University,BOWIE,MD,US,
coppin_state_university,Coppin State University,BALTIMORE,MD,US,
johns_hopkins_university_162928007,Johns Hopkins University,Washington,DC,US,
university_of_maryland_eastern_shore,University of Maryland Eastern Shore,PRINCESS ANNE,MD,US,
morgan_state_university,Morgan State University,BALTIMORE,MD,US,
wor_wic_community_college,Wor-Wic Community College,Salisbury,MD,US,
cape_cod_community_college_165194001,Cape Cod Community College,West Barnstable,MA,US,
cape_cod_community_college_165194004,Cape Cod Community College,Bridgewater,MA,US,
framingham_state_university,Framingham State University,FRAMINGHAM,MA,US,
holyoke_community_college,Holyoke Community College,HOLYOKE,MA,US,
university_of_massachusetts_lowell,University of Massachusetts-Lowell,LOWELL,MA,US,
university_of_massachusetts_amherst_166629001,University of Massachusetts-Amherst,Amherst,MA,US,
northern_essex_community_college,Northern Essex Community College,Lawrence,MA,US,
adrian_college,Adrian College,Adrian,MI,US,
alma_college,Alma College,ALMA,MI,US,
bay_de_noc_community_college,Bay de Noc Community College,Escanaba,MI,US,
central_michigan_university,Central Michigan University,MOUNT PLEASANT,MI,US,
eastern_michigan_university,Eastern Michigan University,YPSILANTI,MI,US,
michigan_technological_university,Michigan Technological University,Houghton,MI,US,
northwood_university,Northwood University,MIDLAND,MI,US,
bemidji_state_university,Bemidji State University,BEMIDJI,MN,US,
mayo_clinic_college_of_medicine_and_science_173957003,Mayo Clinic College of Medicine and Science,Scottsdale,AZ,US,
university_of_minnesota_twin_cities_174066001,University of Minnesota-Twin Cities,MINNEAPOLIS,MN,US,
saint_johns_university,Saint Johns University,COLLEGEVILLE,MN,US,
dunwoody_college_of_technology,Dunwoody College of Technology,MINNEAPOLIS,MN,US,
east_mississippi_community_college,East Mississippi Community College,SCOOBA,MS,US,
university_of_mississippi,University of Mississippi,UNIVERSITY,MS,US,
mississippi_state_university,Mississippi State University,MISSISSIPPI STATE,MS,US,
university_of_southern_mississippi,University of Southern Mississippi,HATTIESBURG,MS,US,
jefferson_college,Jefferson College,HILLSBORO,MO,US,
missouri_valley_college,Missouri Valley College,MARSHALL,MO,US,
park_university,Park University,Gilbert,AZ,US,
state_fair_community_college,State Fair Community College,Sedalia,MO,US,
southeast_missouri_state_university,Southeast Missouri State University,CAPE GIRARDEAU,MO,US,
montana_state_university_billings,Montana State University Billings,BILLINGS,MT,US,
bellevue_university,Bellevue University,BELLEVUE,NE,US,
central_community_college,Central Community College,Grand Island,NE,US,
chadron_state_college,Chadron State College,CHADRON,NE,US,
saint_anselm_college,Saint Anselm College,MANCHESTER,NH,US,
felician_university,Felician University,Lodi,NJ,US,
rowan_university,Rowan University,Stratford,NJ,US,
holy_name_medical_center_sister_claire_tynan_school_of_nursing,Holy Name Medical Center-Sister Claire Tynan School of Nursing,Teaneck,NJ,US,
new_jersey_institute_of_technology,New Jersey Institute of Technology,NEWARK,NJ,US,
new_mexico_institute_of_mining_and_technology,New Mexico Institute of Mining and Technology,Socorro,NM,US,
university_of_new_mexico_valencia_county_campus,University of New Mexico-Valencia County Campus,LOS LUNAS,NM,US,
albany_college_of_pharmacy_and_health_sciences,Albany College of Pharmacy and Health Sciences,ALBANY,NY,US,
bard_college,Bard College,Annandale-on-Hudson,NY,US,
brooklyn_law_school,Brooklyn Law School,BROOKLYN,NY,US,
daemen_university,Daemen University,AMHERST,NY,US,
hartwick_college,Hartwick College,ONEONTA,NY,US,
hudson_valley_community_college,Hudson Valley Community College,TROY,NY,US,
jamestown_community_college,Jamestown Community College,JAMESTOWN,NY,US,
university_of_mount_saint_vincent,University of Mount Saint Vincent,Bronx,NY,US,
new_york_medical_college,New York Medical College,Valhalla,NY,US,
new_york_university_193900001,New York University,New York,NY,US,
roberts_wesleyan_university,Roberts Wesleyan University,ROCHESTER,NY,US,
russell_sage_college,Russell Sage College,TROY,NY,US,
st_bonaventure_university,St Bonaventure University,SAINT BONAVENTURE,NY,US,
siena_college,Siena College,LOUDONVILLE,NY,US,
saint_elizabeth_college_of_nursing,Saint Elizabeth College of Nursing,UTICA,NY,US,
binghamton_university,Binghamton University,BINGHAMTON,NY,US,
suny_college_at_geneseo,SUNY College at Geneseo,Geneseo,NY,US,
asheville_buncombe_technical_community_college,Asheville-Buncombe Technical Community College,ASHEVILLE,NC,US,
duke_university,Duke University,DURHAM,NC,US,
forsyth_technical_community_college,Forsyth Technical Community College,Winston-Salem,NC,US,
north_carolina_a_and_t_state_university,North Carolina A & T State University,Greensboro,NC,US,
william_peace_university,William Peace University,Raleigh,NC,US,
queens_university_of_charlotte,Queens University of Charlotte,CHARLOTTE,NC,US,
robeson_community_college,Robeson Community College,LUMBERTON,NC,US,
alamance_community_college,Alamance Community College,GRAHAM,NC,US,
wake_forest_university_199847012,Wake Forest University,Washington,DC,US,
watts_college_of_nursing,Watts College of Nursing,DURHAM,NC,US,
williston_state_college,Williston State College,WILLISTON,ND,US,
university_of_akron_main_campus,University of Akron Main Campus,AKRON,OH,US,
ashland_university,Ashland University,Ashland,OH,US,
aultman_college_of_nursing_and_health_sciences,Aultman College of Nursing and Health Sciences,CANTON,OH,US,
columbus_state_community_college,Columbus State Community College,Columbus,OH,US,
hocking_college,Hocking College,Nelsonville,OH,US,
franciscan_university_of_steubenville,Franciscan University of Steubenville,Steubenville,OH,US,
tri_state_bible_college,Tri-State Bible College,SOUTH POINT,OH,US,
wilberforce_university,Wilberforce University,WILBERFORCE,OH,US,
wright_state_university_main_campus,Wright State University-Main Campus,Dayton,OH,US,
oklahoma_state_university_main_campus,Oklahoma State University-Main Campus,Stillwater,OK,US,
oklahoma_city_university,Oklahoma City University,OKLAHOMA CITY,OK,US,
alvernia_university,Alvernia University,Reading,PA,US,
holy_family_university,Holy Family University,PHILADELPHIA,PA,US,
keystone_college,Keystone College,LA PLUME,PA,US,
